movie,sentence,score
타오르는 여인의 초상,"마치 유화를 보는 듯 아름다운 화면과 적절하게 사용된 ost, 영화를 더욱 극적이게 하는 요소를 완벽하게 알고 연출된 영화. 두 배우의 완벽한 캐미와 숨을 조여오는 듯한 연기는 앞으로 어떤 영화를 만나게 되든 엘로이즈와 마리안느는 내 안에 영원하게 살아있을 것 같다. 앞으로도 이런 감동을 주는 영화를 또 만날 수 있을지 모를 정도로 감동와 여운이 깊은 인생영화",10
닥터 스트레인지: 대혼돈의 멀티버스,12세 아니고 15세로 올려야 될듯 마블좋아하면 좀 실망할듯 한데 그래도 재밌게 봄비록 좀 잔인하고 연출이 좀 그렇고 개연성이 떨어진다 해도... 재밌음,8
닥터 스트레인지: 대혼돈의 멀티버스,"영상미, 연기력은 볼만합니다. 멀티버스의 연결성을 한 아이를 통해 풀어 가기에는 모든 멀티버스의 유일무이한 존재의 개연성이 많이 부족했고, 모든 다크홀드는 파괴하지만, 다음 편을 만들기 위해 그것을 이용한 존재는 남겨두는 모순을 남기며, 매끄럽지 못한, 짜여진 듯한 각본이라는 인상이 아쉽습니다.",9
메소드,두 배우의 연기력이 진짜 대단하다…,9
닥터 스트레인지: 대혼돈의 멀티버스,"음...,....,...",8
닥터 스트레인지: 대혼돈의 멀티버스,전 재밌게 봤는데 와이프는 졸았네요,10
야차,경구 외 .. 배우들이 아깝다.일단 스토리가 참 .. 좌파 자본으로 만든 영화가??넷플릭스에 다신 이런 쓰레기 영화 안 올라왔으면 하는 바램,1
닥터 스트레인지: 대혼돈의 멀티버스,"영상미와 연기는 다 좋았다ost는 1편만큼 머리에 딱 꽂히는 게 없는것 같고 일부 장면의 ost가 안 어울린다고 느꼈어요. 또 화면전환도 구려보이는게 있었고 액션도 마스터 오브 미스틱 아츠의 액션신이 다른 영화와 비교했을 때  너무 적고 마법을 써야할 장면이 있을 때 안 쓰니 너무 답답했다 이게 최선이었나?라는 생각이 들었고 닥스의 솔로 영화이고 6년만에 돌아온 속편이기에 스케일 큰 액션을 기대했으나 닥스를 활용하는 것을 보면 샘 레이미 감독은 내 취향이 아닌 듯하다.액션신은 오히려 퇴보한 것 같다....3편은 다른 감독이 했으면 하는 게 바램이다. 내가 가장 좋아하는mcu캐릭터인 만큼 아쉬운 마음이 더 크다. 연기력으로 끌고 간 영화였다  ..,.",8
닥터 스트레인지: 대혼돈의 멀티버스,배우들 연기가 멱살잡고 끌고감 진짜 연기잘해... 근데 연출은 너무 올드하고 촌스러워요...,8
삼촌,와 한국영화 급을 확 올리네 ㄷㄷ 찐 추천작,10
닥터 스트레인지: 대혼돈의 멀티버스,뭘로 볼지 고민 중이시라면 4D로 보세요,10
연애 빠진 로맨스,왜 난 괜찮던데. 친구들이랑 수다 떠는 느낌의 영화,7
닥터 스트레인지: 대혼돈의 멀티버스,"PC주의로 점철된 마블 영화에서는 더이상 대중이 이해하고 공감할 수 있는 스토리를 보기 힘들게 되어버린 것 같다. 과거에 아이언맨이 가져온 마블이 지니고 있던 매력, 어딘가 있을법한 호소력있으며 매력적이었던 이야기들은 이번 페이즈4에 들어와 모두 사라졌다. 이번 닥터 스트레인지2는 마블의 흥행이 계속되지 못할 것이라는 걸 증명하는 영화가 될 것이다.1. 영화의 주인공이 닥터 스트레인지가 아닌 것만 같은 스토리 라인으로 인해 중구난방인 전체 플롯을 따라가기 힘들다. 완다비전2인가 싶을 정도로 완다 중심의 이야기이다. 그리고 새로운 여성 히어로는 과연 이번 영화에 필요한가 싶다.2. 완다비전의 70-80년대 스타일의 연출법은 그 나름대로 신선했으며 그렇게 기획한 의도가 있었다. 하지만 이번 영화의 공포스러운 장면에 비슷한 연출을 무리하게 남용하며 몰입도를 떨어뜨렸다.3. 이전의 닥터 스트레인지 영화에서 보여줬던마법의 연출 비중과 완성도가 떨어졌으며, 작중의 마법사란 캐릭터가 지닌 상징성이 안드로메다로 가버린 스토리로 인해 사라져버렸다.4. 영화 전체적으로 여성 히어로의 활약을 강조하기 위한 무리한 연출들로 인해 눈쌀을 찌푸리게 만든다. 개연성은 없고 오로지 디즈니가 믿는 왜곡된 사상을 달성하기 위해 몰아쳐가는 영화라고 할 수 있다.재촬영한 이유가 무엇인지 모르지만 닥터 스트레인지 1을 연출한 감독을 그냥 그대로 두는 것이 더 나았을 것 같다는 생각이 든다. ",1
닥터 스트레인지: 대혼돈의 멀티버스,뭔가 어떤거 하나가 겨우겨우 끌고가는 느낌인데 대혼돈을 잘 표현한거같음. 근데 뭔가 영상이 닥스1+부산행+링+지옥+음표공격+크리스마스의악몽+완다+완다+완다+ㅜㅜ===드래곤볼 천진반. 이런느낌 보다보다 기가막혀서 많이웃음 ,6
자귀모,79년도 아니고 99년에 이런 작품이 나왔었다니 ㅋㅋ,2
바람이 분다,이 영화는 일본제국을 찬양하고 지지하는 내용이 아닙니다. 그저 주인공인 지로의 인생을 표현한 영화이죠 내용을 객관적으로 바라보고 몰입한다면 광장한 명작이라는 걸 알 수 있습니다. 아무리 일본이 우리나라를 침략하고 많은 악행을 일삼았더라도 이성적으로 생각해야합니다. ,9
닥터 스트레인지: 대혼돈의 멀티버스,완다 감정연기도 좋고 공포적 연출도 재밌었음,10
야차,이런게 평점 테러구나 ㅎ 10점은 아닌데 평점테러 때문에 10점 ㅎ,10
문폴,정말 오랜만에 너무 볼만한영화,10
추즈 오어 다이,평점 왜 5점이지 난 재밌는디,10
닥터 스트레인지: 대혼돈의 멀티버스,닥터는 미러 디멘션은 어디다 팔아버렸고 히어로 무비 보러 왔는데 공포영화이고 사실상 챠베즈 영화 닥스2는 아직 안나왔다.,1
닥터 스트레인지: 대혼돈의 멀티버스,닥터는 미러 디멘션은 어디다 팔아버렸고 히어로 무비 보러 왔는데 공포영화이고 사실상 챠베즈 영화 닥스2는 아직 안나왔다.,1
닥터 스트레인지: 대혼돈의 멀티버스,닥터는 미러 디멘션은 어디다 팔아버렸고 히어로 무비 보러 왔는데 공포영화이고 사실상 챠베즈 영화 닥스2는 아직 안나왔다.,1
프리즈너스,제이크 질할렌의 연기 점점 대단해지는 듯..특히 스릴러나 범죄영화에 최적! 스토리와 연기 모두 최고,10
날아라 허동구,가슴따뜻해지는 가족영화,8
닥터 스트레인지: 대혼돈의 멀티버스,지루할틈없는!오랜만에 눈에 재미듬뿍!!!,10
닥터 스트레인지: 대혼돈의 멀티버스,레이미 스타일은 히어로물엔 전혀 안 맞네요 스파이더맨에서의 닥스와 여기의 닥스는 다른 세계관인지.. 어벤져스 완다랑 여기 완다도 다른 세계관인지..,2
지푸라기라도 잡고 싶은 짐승들,진짜 재밌어요 ㅋㅋㅋ웃으면서 친구들이랑 재밌게 봤네욬ㅋㅋ,10
신비한 동물들과 덤블도어의 비밀,"배우들은 워낙 명배우들이라 연기력은 좋았으나,스토리가 다소 아쉽고 흥미진진한 몰입감이 부족하지 않았나싶습니다.1편이나 2편이 정말 재밌었다는 느낌입니다",6
니 부모 얼굴이 보고 싶다,맥주 잘 마셨어요평생 마신 맥주중 오늘이 제일 쓴 맛,10
닥터 스트레인지: 대혼돈의 멀티버스,마블은 위대하다 영원하라 마블,10
닥터 스트레인지: 대혼돈의 멀티버스,아쉬운점은 있지만 재밌었음,9
알바트로스,이영화  어디서 봐야돼나요? 알려주세요,10
닥터 스트레인지: 대혼돈의 멀티버스,최근들어 한두번이야지... 모든게 고갈되고 CG말고는 보여줄게 없는 미블이 이젠 기대도 안된다. 뻔한 영화에 PC 떡칠까지하는 디즈니는 어찌되려고 이러냐,1
미션 임파서블,브라이언 드 팔마 감독의 전쟁의 사상자 보고 왔다. 미션임파서블 전설의 시작...,10
닥터 스트레인지: 대혼돈의 멀티버스,진짜 개존잼 완다비전보면 완다한테 더 이입되서 애기들 볼때 눈물남.. 근데 약간 공포영화삘도 남 ㅋㅋ 귀신괴몰 좀비 다튀나오고 ㅋㅋ개재밌었음 ㅋㅋㅋㅋ,10
천문: 하늘에 묻는다,"뒤늦게 번 천문, 왜 영화관에서 안 봤을까요.. 후회가 밀려옵니다.",10
닥터 스트레인지: 대혼돈의 멀티버스,일단 닥스1이 재밌어서 이건 그다지 재미있게는 느껴지지 않았지만 그래도 CG가 살렸네요,9
야차,평점보고 안볼려다가 봤는데 아주 괜찮았다. 왜 테러 하는지 이유도알거같음 한심한 정치병자들 에혀..,10
뜨거운 피,연기너무잘함 스토리는약간빈약  그래도볼만함,8
타임 패러독스,진짜 지림감독이 하나하나 신경쓴게 영상보면서보임,10
블러드 레드 스카이,평점이 낮은 이유가 있음,1
닥터 스트레인지: 대혼돈의 멀티버스,"개개인의 취향에 따라 의견이 다소 엇갈릴 수 있으나, 필자는 마블 팬임에도 불구하고 실망과 동시에 허무했음. 어쩌면 팬이라 얻은 감정일수도 있다고 생각도 함. 가장 큰 실망감은 아무래도 약한 스티븐의 모습이 아닐까함. 전작인 닥스1부터 엔드게임까지 스티븐의 모먼트는 우리의 눈과 귀를 즐겁게 해주었는데, 이번 스티븐의 모먼트는 위의 감정을 느끼게 함. 우린 upgrade 를 기대하며 즐기고, 그에 반대인 downgrade는 언제나 실망의 요소가 된다. downgrade 된 스티븐의 모습은 꽤나 실망스러웠다.",4
아임 유어 맨,"&amp;#39;그건 일종의...용해야. 네가 녹아서 더 큰 것의 일부가 되는 느낌이야.&amp;#39; 로봇남은 코를 고는 연기를 하고, 인간 여주는 그런 남자가 추울까 이불을 덮어주고 조용히 주방에 가서 밥상을 차리며 인간처럼 대할 때 로봇과 인간의 경계는 모호해진다. &amp;lt;그녀&amp;gt;와 비교하며 보면 좋다.",7
닥터 스트레인지: 대혼돈의 멀티버스,재미는 있었는데 닥스가 주인공같지 않고 완다가 주인공 같았음 개인적으로 완다 싫어하는데 자기애들 보고싶다고 선한 사람들 다 죽여대는게 말이 되냐 이유부터가 너무 단순해서 어이가 없더라 히어로들 마법사들 전투력이 약해서 깜짝놀람 왜 완다 얘기를 닥스에서 풀어대냐고 진심 짜증남 내가 젤 좋아하는 닥스인데 이런식으로 빅엿을 주다니 ,5
스펜서,의상이며 영국왕실 주방이 멋졌지만웬지 지루해요  ,6
닥터 스트레인지: 대혼돈의 멀티버스,마블식 공포영화 첫 경험했습니다.,6
남자사용설명서,가볍게 즐길 수 있음 영화도 웃김 ,8
어메이징 메리,가슴 따뜻해지고 지루하지 않아요,10
닥터 스트레인지: 대혼돈의 멀티버스,마블CG 기술을 빌린 B급 공포 영화,6
닥터 스트레인지: 대혼돈의 멀티버스,CG를 갈아넣었네 ㄷㄷ저는 매우 만족합니다.,10
앵커,그럭저럭 볼만한 스릴러 영화,7
루이스 웨인: 사랑을 그린 고양이 화가,귀여운 고양이 그림과 대조되는 이야기,8
속닥속닥,좀 무서운 느낌은 나는데 잘만들었다면 좋았을텐데 아쉽네여,4
닥터 스트레인지: 대혼돈의 멀티버스,비주얼에 심취해 스토리를 놓아버리다.,6
나를 찾아줘,에이미 빅피쳐 레전드 벤 애플렉 잘생김 레전드 개꿀잼임,10
앰뷸런스,액션만을 위한 영화라는 평들에는 동의할 수 없습니다. 액션보다 긴박한 스토리 전개와 예측이 어려운 결말이 더 인상깊었기 때문입니다.,10
수퍼 소닉2,매력있고 귀여운 캐릭터들!,7
닥터 스트레인지: 대혼돈의 멀티버스,너무 재밌었음 시험기간동안 지친 나의 마음을 완벽히 풀어주는 느낌!,10
닥터 스트레인지: 대혼돈의 멀티버스,역대급 마블영화 중 제일 재미있는 듯,10
나이트메어 앨리,와.. 브래들리 쿠퍼 연기력 미친놈임 마지막 장면 ㄹㅈㄷ,10
시동,뭘 해먹고 살아야할지 고민하는 것은 비단 철없는 18세만의 고민은 아니다.어딘가엔 분명히 있을 인간군상의 한 부분을 유쾌하게 그린 재밌고 따듯한 영화,10
더 울프 오브 월 스트리트,웬만한 19금 보고도 야하다는 말 안하는데 5년이 지난지금 다시봐도 이영화는 설정자체가 야하고 문란의 끝판왕이지만 영화의 시사하는바가 꽤 있다ㅋ 그리고 레오의 연기력은 강렬함을 넘어 신들린것같고 마고로비의 매력을 제대로알게해주는 영화,8
실미도,뭐 하나 부족한 점이 없는 우리나라 TOP3안에 드는 영화. 이 영화는 적어도 9.5점까지는 받아야한다.,10
앵커,그럭저럭 긴장감 있게 봤다,7
배드 가이즈,재미없었습니다...,1
루이스 웨인: 사랑을 그린 고양이 화가,영상미와 스토리가 인상적,8
우연과 상상,"마지막  챕터가 생각보다 너무 순한맛이라 당황했는데, 기분좋은 마무리라 좋았다",7
닥터 스트레인지: 대혼돈의 멀티버스,완다비전은 꼭 보고 가라. 업데이트를 다하고 가도 아주 갓작까진 아니고 그냥 볼만한 수준. 이유없는 PC요소가 심히 거슬림,6
날아라 허동구,짝!  동구의 목소리 거짓이 전혀없는 목소리가 행복하게 만드는 영화,10
수퍼 소닉2,소닉 팬이라면 즐거운 영화,8
날아라 허동구,2005년 말아톤 초원이2006년 맨발의 기봉이2007년 날아라 허동구그냥 뻔할지라도 소외된 이들을 위한 이런 따뜻한 영화는 한번씩은 나와주면 좋겠어요.,10
감기,진짜개빡치게하네아오,2
닥터 스트레인지: 대혼돈의 멀티버스,언제부터 마블이 좀비영화가된거야...,6
로맨틱 홀리데이,진짜... 깜짝놀랐습니다.. 이게 옛날영화라고?정말 큰 감동과 재미... ㄷㄷㄷ 감사합니다,10
우연과 상상,예측할 수 없고 불확실한 우연의 세계에서 인간이 할 수 있는 유일한 희망(혹은 저항)이 상상일 때 불러오는 마법.,8
이상한 나라의 수학자,"스카이 캐슬과 북한이라,,, 옆구리 터져서 곱창 새는데 도저히 막을 길이 없네. 마지막에 겨우 스카치 테이프로 상처 막고 끝내네.남학생 연기는 좋음.",3
닥터 스트레인지: 대혼돈의 멀티버스,"실망이 크다, 설날 특선으로 해줘도 끝까지 안볼듯. 참고로 최근 스타이더맨편 빼고 모든 마블영화 다 재밌었던 1인.근데 연기는 미쳤음 진짜.완다 연기 진짜 미쳤음, 절대 깔수가 없음.",4
